gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,E118
ENSG00000162624,0,0,0,0,77,0.0
ENSG00000162630,0,0,0,0,0,0.0
ENSG00000162670,0,0,0,0,33,0.0
ENSG00000162706,0,0,0,0,12,0.0
ENSG00000162722,0,0,0,0,3,0.0
ENSG00000162727,0,97,0,0,0,0.0
ENSG00000162728,4,0,4,0,3,0.0
ENSG00000162745,0,6,14,0,59,0.0
ENSG00000162747,0,0,0,0,0,0.0
ENSG00000162761,0,0,0,0,0,0.0
ENSG00000162763,0,0,0,0,13,0.0
ENSG00000162777,0,0,0,0,0,0.0
ENSG00000162782,0,0,0,0,5,0.0
ENSG00000162877,0,0,0,0,10,0.0
ENSG00000162888,0,0,0,0,0,0.0
ENSG00000162892,0,0,0,0,47,0.0
ENSG00000162897,0,0,0,0,15,0.0
ENSG00000162944,0,0,0,0,0,0.0
ENSG00000162951,0,0,6,0,44,0.0
ENSG00000162992,0,0,0,0,51,0.0
ENSG00000163012,0,0,7,0,23,0.0
ENSG00000163046,0,86,0,0,0,0.0
ENSG00000163060,0,0,3,0,51,0.0
ENSG00000163064,0,0,3,0,88,0.0
ENSG00000163081,0,0,11,0,98,0.0
ENSG00000163082,0,0,0,0,24,0.0
ENSG00000163106,0,0,0,0,0,0.0
ENSG00000163114,0,74,0,0,0,0.0
ENSG00000163145,0,0,0,0,3,0.0
ENSG00000163154,0,0,0,0,0,0.0
ENSG00000163202,0,0,0,0,0,0.0
ENSG00000163206,0,0,0,0,0,0.0
ENSG00000163209,0,0,0,0,0,0.0
ENSG00000163216,0,0,0,0,0,0.0
ENSG00000163217,0,0,0,0,13,0.0
ENSG00000163218,0,0,0,0,23,0.0
ENSG00000163219,0,0,4,0,11,0.0
ENSG00000163221,0,0,0,0,4,0.0
ENSG00000163239,0,7,6,0,28,0.0
ENSG00000163273,4,0,35,0,89,0.0
ENSG00000163283,0,0,0,0,71,0.0
ENSG00000163288,0,0,3,0,17,0.0
ENSG00000163380,0,0,0,0,3,0.0
ENSG00000163394,0,0,0,0,20,0.0
ENSG00000163421,0,0,6,0,44,0.0
ENSG00000163424,0,0,0,0,0,0.0
ENSG00000163431,7,0,18,0,36,0.0
ENSG00000163440,0,0,0,0,5,0.0
ENSG00000163464,0,0,0,0,50,0.0
ENSG00000163492,0,0,0,0,4,0.0
ENSG00000163497,0,0,11,0,91,0.0
ENSG00000163518,0,0,0,0,0,0.0
ENSG00000163519,0,0,0,0,0,0.0
ENSG00000163530,0,0,0,0,0,0.0
ENSG00000163534,0,0,0,0,2,0.0
ENSG00000163554,0,17,0,0,0,0.0
ENSG00000163563,0,76,0,0,0,0.0
ENSG00000163568,0,0,0,0,0,0.0
ENSG00000163618,0,0,0,0,7,0.0
ENSG00000163623,0,0,10,0,69,0.0
ENSG00000163629,0,0,9,0,19,0.0
ENSG00000163630,0,0,0,0,0,0.0
ENSG00000163632,0,0,0,0,0,0.0
ENSG00000163646,0,0,0,0,6,0.0
ENSG00000163673,0,0,0,0,0,0.0
ENSG00000163705,0,0,0,0,0,0.0
ENSG00000163736,0,0,0,0,1,0.0
ENSG00000163737,0,0,0,0,10,0.0
ENSG00000163751,0,0,0,0,7,0.0
ENSG00000163823,0,0,0,0,4,0.0
ENSG00000163833,0,0,0,0,4,0.0
ENSG00000163873,0,0,0,0,42,0.0
ENSG00000163914,0,0,0,0,0,0.0
ENSG00000163982,0,0,19,0,57,0.0
ENSG00000164035,0,0,0,0,0,0.0
ENSG00000164047,6,0,0,0,28,0.0
ENSG00000164093,0,0,0,0,55,0.0
ENSG00000164100,0,0,8,0,22,0.0
ENSG00000164106,0,0,0,0,0,0.0
ENSG00000164107,0,0,0,0,68,0.0
ENSG00000164112,0,0,7,0,51,0.0
ENSG00000164113,0,0,0,0,0,0.0
ENSG00000164114,0,0,0,0,3,0.0
ENSG00000164116,0,0,10,0,21,0.0
ENSG00000164122,0,0,0,0,6,0.0
ENSG00000164128,0,0,0,0,0,0.0
ENSG00000164129,0,0,0,0,0,0.0
ENSG00000164161,0,0,8,0,26,0.0
ENSG00000164220,0,0,0,0,0,0.0
ENSG00000164256,7,0,16,0,8,0.0
ENSG00000164265,0,0,0,0,0,0.0
ENSG00000164270,0,5,0,0,0,0.0
ENSG00000164283,0,0,0,0,0,0.0
ENSG00000164299,0,0,0,0,11,0.0
ENSG00000164303,0,0,0,0,19,0.0
ENSG00000164325,0,0,0,0,23,0.0
ENSG00000164326,0,0,0,0,21,0.0
ENSG00000164330,0,0,0,0,43,0.0
ENSG00000164363,0,0,0,0,64,0.0
ENSG00000164399,0,0,0,0,7,0.0
ENSG00000164400,0,0,3,0,37,0.0
ENSG00000164411,0,0,0,0,0,0.0
ENSG00000164434,0,0,0,0,16,0.0
ENSG00000164438,0,0,8,0,52,0.0
ENSG00000164440,0,0,0,0,7,0.0
ENSG00000164458,0,0,0,0,89,0.0
ENSG00000164483,0,0,18,0,16,0.0
ENSG00000164485,0,9,0,0,30,0.0
ENSG00000164500,0,0,0,0,0,0.0
ENSG00000164508,0,0,0,0,0,0.0
ENSG00000164530,0,0,0,0,53,0.0
ENSG00000164532,0,0,0,0,63,0.0
ENSG00000164588,0,4,0,0,0,0.0
ENSG00000164600,0,0,0,0,3,0.0
ENSG00000164604,3,0,5,0,9,0.0
ENSG00000164645,0,0,0,0,0,0.0
ENSG00000164691,0,0,0,0,65,0.0
ENSG00000164694,0,0,3,0,49,0.0
ENSG00000164729,0,0,0,0,0,0.0
ENSG00000164736,0,0,3,0,17,0.0
ENSG00000164743,0,0,0,0,14,0.0
ENSG00000164744,0,0,0,0,3,0.0
ENSG00000164756,0,0,0,0,16,0.0
ENSG00000164764,0,0,0,0,8,0.0
ENSG00000164778,0,0,0,0,71,0.0
ENSG00000164794,0,0,0,0,15,0.0
ENSG00000164816,0,0,0,0,0,0.0
ENSG00000164821,0,0,0,0,38,0.0
ENSG00000164822,0,4,0,0,27,0.0
ENSG00000164871,0,0,0,0,0,0.0
ENSG00000164893,0,15,5,0,5,0.0
ENSG00000164900,0,0,0,0,37,0.0
ENSG00000164929,0,0,9,0,59,0.0
ENSG00000164935,0,0,0,0,8,0.0
ENSG00000165023,0,0,0,0,3,0.0
ENSG00000165025,0,0,0,0,15,0.0
ENSG00000165061,0,0,0,0,21,0.0
ENSG00000165066,6,0,14,0,69,0.0
ENSG00000165076,0,0,0,0,0,0.0
ENSG00000165084,0,0,4,0,19,0.0
ENSG00000165131,0,0,0,0,40,0.0
ENSG00000165152,19,0,15,15,12,0.0
ENSG00000165164,0,9,0,0,0,0.0
ENSG00000165168,0,0,0,0,0,0.0
ENSG00000165181,0,0,0,0,0,0.0
ENSG00000165186,0,0,0,0,11,0.0
ENSG00000165192,0,0,0,0,0,0.0
ENSG00000165204,0,0,0,0,0,0.0
ENSG00000165300,0,0,21,0,34,0.0
ENSG00000165309,6,0,11,0,13,0.0
ENSG00000165323,0,0,0,0,0,0.0
ENSG00000165325,0,0,0,0,5,0.0
ENSG00000165349,0,0,0,0,35,0.0
ENSG00000165370,0,0,0,0,6,0.0
ENSG00000165379,0,0,16,0,66,0.0
ENSG00000165383,0,0,0,0,24,0.0
ENSG00000165409,3,0,12,0,27,0.0
ENSG00000165462,0,0,1,0,77,0.0
ENSG00000165495,0,0,15,0,70,0.0
ENSG00000165509,0,62,0,0,0,0.0
ENSG00000165566,0,0,0,0,11,0.0
ENSG00000165583,0,0,0,0,0,0.0
ENSG00000165584,0,0,0,0,0,0.0
ENSG00000165588,0,0,0,0,43,0.0
ENSG00000165606,0,0,5,0,49,0.0
ENSG00000165659,4,0,19,0,29,0.0
ENSG00000165682,0,0,0,0,3,0.0
ENSG00000165685,0,0,0,0,0,0.0
ENSG00000165762,0,0,0,0,0,0.0
ENSG00000165810,0,0,0,0,69,0.0
ENSG00000165887,0,0,0,0,0,0.0
ENSG00000165966,0,0,0,0,19,0.0
ENSG00000165995,0,0,9,0,19,0.0
ENSG00000166006,0,0,0,0,17,0.0
ENSG00000166069,0,0,0,0,0,0.0
ENSG00000166090,0,0,0,0,95,0.0
ENSG00000166091,0,0,0,0,88,0.0
ENSG00000166111,0,0,2,0,0,0.0
ENSG00000166118,0,0,0,0,18,0.0
ENSG00000166148,0,0,11,0,19,0.0
ENSG00000166152,0,0,0,0,24,0.0
ENSG00000166160,0,0,0,0,0,0.0
ENSG00000166183,0,0,6,0,33,0.0
ENSG00000166206,0,0,0,0,28,0.0
ENSG00000166211,0,0,0,0,17,0.0
ENSG00000166220,0,0,0,0,19,0.0
ENSG00000166250,0,0,0,0,59,0.0
ENSG00000166265,0,96,0,0,0,0.0
ENSG00000166292,0,0,0,0,12,0.0
ENSG00000166317,0,0,0,0,0,0.0
ENSG00000166329,0,0,0,0,50,0.0
ENSG00000166342,0,0,0,0,0,0.0
ENSG00000166351,0,0,0,0,0,0.0
ENSG00000166363,0,0,0,0,0,0.0
ENSG00000166368,0,0,0,0,0,0.0
ENSG00000166396,0,0,0,0,3,0.0
ENSG00000166428,0,0,3,0,41,0.0
ENSG00000166448,0,0,21,0,17,0.0
ENSG00000166523,0,9,0,0,4,0.0
ENSG00000166527,0,0,0,0,36,0.0
ENSG00000166573,0,0,0,0,20,0.0
ENSG00000166596,16,0,15,13,3,0.0
ENSG00000166603,0,4,0,0,0,0.0
ENSG00000166634,0,0,0,0,0,0.0
ENSG00000166748,0,12,0,0,0,0.0
ENSG00000166770,0,99,0,0,0,0.0
ENSG00000166796,0,0,0,7,0,0.0
ENSG00000166828,0,0,15,0,59,0.0
ENSG00000166856,0,0,0,0,0,0.0
ENSG00000166862,0,0,6,0,35,0.0
ENSG00000166884,0,0,0,0,0,0.0
ENSG00000166926,0,0,0,0,0,0.0
ENSG00000166927,0,0,0,0,12,0.0
ENSG00000166928,0,0,0,0,12,0.0
ENSG00000166930,0,0,0,0,0,0.0
ENSG00000166947,0,0,0,0,6,0.0
ENSG00000166948,0,0,0,0,17,0.0
ENSG00000166959,0,0,0,0,4,0.0
ENSG00000166961,0,0,0,0,45,0.0
ENSG00000167014,0,0,0,0,3,0.0
ENSG00000167083,0,0,0,0,85,0.0
ENSG00000167139,0,0,0,0,8,0.0
ENSG00000167178,0,0,4,0,0,0.0
ENSG00000167194,0,0,12,0,75,0.0
ENSG00000167210,0,0,0,0,0,0.0
ENSG00000167216,23,0,23,5,4,0.0
ENSG00000167230,0,0,0,0,0,0.0
ENSG00000167281,0,0,0,0,0,0.0
ENSG00000167332,0,0,0,0,4,0.0
ENSG00000167333,0,0,0,0,26,0.0
ENSG00000167346,0,0,0,0,9,0.0
ENSG00000167360,0,0,0,0,18,0.0
ENSG00000167414,3,0,23,0,59,0.0
ENSG00000167434,0,0,15,0,90,0.0
ENSG00000167459,0,0,0,0,12,0.0
ENSG00000167531,0,0,0,0,22,0.0
ENSG00000167580,1,0,1,0,41,0.0
ENSG00000167633,0,0,0,0,0,0.0
ENSG00000167634,0,0,0,0,0,0.0
ENSG00000167641,0,0,0,0,21,0.0
ENSG00000167654,0,0,0,0,6,0.0
ENSG00000167748,0,0,0,0,63,0.0
ENSG00000167749,0,0,6,0,33,0.0
ENSG00000167757,0,0,0,0,41,0.0
ENSG00000167768,0,0,0,0,41,0.0
ENSG00000167769,0,0,0,0,10,0.0
ENSG00000167791,0,0,0,0,32,0.0
ENSG00000167822,0,49,0,0,0,0.0
ENSG00000167825,0,5,0,0,0,0.0
ENSG00000167850,0,0,0,0,95,0.0
ENSG00000167916,0,0,0,0,25,0.0
ENSG00000167945,0,0,0,0,67,0.0
ENSG00000168004,0,0,0,0,30,0.0
ENSG00000168070,0,0,0,0,21,0.0
ENSG00000168079,0,0,4,0,12,0.0
ENSG00000168131,0,0,0,0,0,0.0
ENSG00000168135,0,0,23,0,70,0.0
ENSG00000168148,0,0,0,0,14,0.0
ENSG00000168158,0,0,0,0,17,0.0
ENSG00000168229,0,0,0,0,15,0.0
ENSG00000168263,0,0,0,0,0,0.0
ENSG00000168267,2,0,5,2,58,0.0
ENSG00000168269,0,0,0,0,23,0.0
ENSG00000168309,0,0,0,0,41,0.0
ENSG00000168314,0,0,0,0,8,0.0
ENSG00000168329,0,0,6,0,13,0.0
ENSG00000168333,0,0,0,0,0,0.0
ENSG00000168348,0,0,25,0,39,0.0
ENSG00000168367,0,0,0,0,87,0.0
ENSG00000168418,0,0,0,0,60,0.0
ENSG00000168454,0,0,0,0,0,0.0
ENSG00000168484,0,0,16,0,82,0.0
ENSG00000168505,0,0,42,0,86,0.0
ENSG00000168515,0,0,0,0,60,0.0
ENSG00000168530,0,0,0,0,0,0.0
ENSG00000168539,0,0,0,0,28,0.0
ENSG00000168546,0,0,0,0,28,0.0
ENSG00000168582,0,0,0,0,14,0.0
ENSG00000168589,4,11,11,0,11,0.0
ENSG00000168634,0,0,0,0,22,0.0
ENSG00000168671,0,0,5,0,10,0.0
ENSG00000168703,0,0,0,0,29,0.0
ENSG00000168746,13,0,17,14,0,0.0
ENSG00000168748,0,0,17,0,67,0.0
ENSG00000168754,0,0,0,0,6,0.0
ENSG00000168757,0,0,0,0,0,0.0
ENSG00000168828,0,0,0,0,12,0.0
ENSG00000168830,0,0,13,0,11,0.0
ENSG00000168875,0,0,11,0,85,0.0
ENSG00000168878,5,0,5,0,48,0.0
ENSG00000168903,0,0,0,0,0,0.0
ENSG00000168930,0,0,0,0,0,0.0
ENSG00000168955,0,0,0,0,24,0.0
ENSG00000168959,0,0,0,0,0,0.0
ENSG00000169006,0,0,10,0,65,0.0
ENSG00000169035,0,0,0,0,7,0.0
ENSG00000169064,0,0,5,0,0,0.0
ENSG00000169067,0,0,0,0,0,0.0
ENSG00000169071,0,0,12,0,50,0.0
ENSG00000169083,0,0,9,0,22,0.0
ENSG00000169126,5,0,13,0,64,0.0
ENSG00000169129,0,0,12,0,66,0.0
ENSG00000169154,0,0,0,0,17,0.0
ENSG00000169181,0,0,4,0,83,0.0
ENSG00000169208,0,0,0,0,25,0.0
ENSG00000169214,0,86,0,0,0,0.0
ENSG00000169218,0,0,8,0,92,0.0
ENSG00000169224,0,0,0,0,0,0.0
ENSG00000169255,0,0,0,0,0,0.0
ENSG00000169271,0,0,0,0,10,0.0
ENSG00000169291,0,6,6,0,27,0.0
ENSG00000169297,0,0,0,0,0,0.0
ENSG00000169302,0,0,2,0,20,0.0
ENSG00000169313,0,0,0,0,0,0.0
ENSG00000169327,0,0,0,0,1,0.0
ENSG00000169344,0,0,0,0,30,0.0
ENSG00000169393,0,0,0,0,15,0.0
ENSG00000169397,0,0,0,0,27,0.0
ENSG00000169413,0,0,0,0,0,0.0
ENSG00000169427,3,0,12,0,34,0.0
ENSG00000169436,0,0,0,0,37,0.0
ENSG00000169469,0,0,0,0,0,0.0
ENSG00000169474,0,0,0,0,3,0.0
ENSG00000169484,0,10,0,0,0,0.0
ENSG00000169488,0,0,0,0,0,0.0
ENSG00000169508,0,0,0,0,0,0.0
ENSG00000169515,8,0,18,0,5,0.0
ENSG00000169575,0,0,0,0,33,0.0
ENSG00000169594,0,0,0,0,20,0.0
ENSG00000169605,0,0,0,0,33,0.0
ENSG00000169618,4,0,12,0,68,0.0
ENSG00000169676,0,0,0,0,0,0.0
ENSG00000169688,0,0,6,0,54,0.0
ENSG00000169717,0,5,0,0,70,0.0
ENSG00000169760,0,0,0,0,14,0.0
ENSG00000169763,0,0,0,0,0,0.0
ENSG00000169789,0,0,0,0,0,0.0
ENSG00000169800,0,0,0,0,0,0.0
ENSG00000169807,0,0,0,0,0,0.0
ENSG00000169836,0,0,0,0,0,0.0
ENSG00000169840,0,0,24,0,69,0.0
ENSG00000169851,0,6,2,0,31,0.0
ENSG00000169877,0,0,10,0,44,0.0
ENSG00000169900,5,0,12,0,79,0.0
ENSG00000169906,0,0,0,3,0,0.0
ENSG00000169933,0,0,0,0,0,0.0
ENSG00000169946,0,0,15,0,12,0.0
ENSG00000169953,0,0,0,0,0,0.0
ENSG00000170044,0,0,0,0,0,0.0
ENSG00000170128,0,0,0,0,7,0.0
ENSG00000170162,0,0,17,0,65,0.0
ENSG00000170178,0,0,11,0,98,0.0
ENSG00000170255,0,0,0,0,23,0.0
ENSG00000170289,0,0,0,0,0,0.0
ENSG00000170298,0,0,0,0,0,0.0
ENSG00000170323,0,0,0,0,0,0.0
ENSG00000170374,9,0,19,0,42,0.0
ENSG00000170381,0,0,0,0,9,0.0
ENSG00000170382,0,0,0,0,38,0.0
ENSG00000170390,0,0,9,0,14,0.0
ENSG00000170419,0,0,10,0,26,0.0
ENSG00000170423,0,0,0,0,45,0.0
ENSG00000170442,5,0,3,0,48,0.0
ENSG00000170477,0,0,0,0,35,0.0
ENSG00000170484,0,0,0,0,73,0.0
ENSG00000170486,0,0,0,0,38,0.0
ENSG00000170516,0,0,0,0,0,0.0
ENSG00000170523,0,0,0,0,60,0.0
ENSG00000170549,0,0,0,0,10,0.0
ENSG00000170561,0,15,0,0,18,0.0
ENSG00000170577,0,0,20,0,67,0.0
ENSG00000170605,0,0,0,0,0,0.0
ENSG00000170613,0,0,0,0,48,0.0
ENSG00000170616,8,0,39,0,57,0.0
ENSG00000170624,0,0,0,0,0,0.0
ENSG00000170627,0,0,0,0,5,0.0
ENSG00000170683,0,14,0,0,3,0.0
ENSG00000170689,0,0,0,0,95,0.0
ENSG00000170743,0,0,0,0,21,0.0
ENSG00000170748,0,0,0,0,4,0.0
ENSG00000170782,0,0,0,0,0,0.0
ENSG00000170788,0,0,0,0,0,0.0
ENSG00000170790,0,0,0,0,0,0.0
ENSG00000170803,0,0,0,0,0,0.0
ENSG00000170807,0,0,0,0,0,0.0
ENSG00000170819,0,0,0,0,16,0.0
ENSG00000170820,0,5,0,0,0,0.0
ENSG00000170837,0,0,3,0,41,0.0
ENSG00000170848,0,0,0,0,0,0.0
ENSG00000170866,0,0,0,0,20,0.0
ENSG00000170891,0,0,0,0,59,0.0
ENSG00000170920,0,0,0,0,0,0.0
ENSG00000170923,0,5,0,0,0,0.0
ENSG00000170925,0,0,0,0,0,0.0
ENSG00000170935,0,0,17,0,24,0.0
ENSG00000170948,16,39,16,11,0,0.0
ENSG00000170950,0,0,0,0,0,0.0
ENSG00000170953,0,0,0,0,0,0.0
ENSG00000170955,0,0,0,0,32,0.0
ENSG00000170961,0,0,9,0,23,0.0
ENSG00000170967,0,27,0,0,0,0.0
ENSG00000170989,0,0,18,0,28,0.0
ENSG00000171014,0,43,0,0,0,0.0
ENSG00000171044,0,0,0,0,13,0.0
ENSG00000171049,0,10,0,0,3,0.0
ENSG00000171053,0,0,0,0,2,0.0
ENSG00000171054,0,0,0,0,0,0.0
ENSG00000171060,0,0,0,0,0,0.0
ENSG00000171094,0,0,0,0,12,0.0
ENSG00000171101,0,0,0,0,20,0.0
ENSG00000171115,0,0,0,0,56,0.0
ENSG00000171133,0,0,0,0,11,0.0
ENSG00000171180,0,45,0,0,0,0.0
ENSG00000171189,0,15,0,0,10,0.0
ENSG00000171199,0,0,0,0,0,0.0
ENSG00000171201,0,0,0,0,0,0.0
ENSG00000171217,0,0,0,0,0,0.0
ENSG00000171243,0,0,0,0,0,0.0
ENSG00000171396,0,0,0,0,10,0.0
ENSG00000171405,0,0,0,0,3,0.0
ENSG00000171408,0,0,0,0,3,0.0
ENSG00000171446,0,0,7,0,42,0.0
ENSG00000171459,0,1,0,0,0,0.0
ENSG00000171476,0,0,0,0,16,0.0
ENSG00000171478,0,0,0,0,0,0.0
ENSG00000171484,0,0,0,0,0,0.0
ENSG00000171489,15,0,12,10,0,0.0
ENSG00000171501,0,0,0,0,4,0.0
ENSG00000171505,0,0,0,0,8,0.0
ENSG00000171509,0,0,0,0,0,0.0
ENSG00000171517,0,0,0,0,21,0.0
ENSG00000171532,0,0,8,0,82,0.0
ENSG00000171540,0,0,6,0,64,0.0
ENSG00000171551,0,0,9,0,78,0.0
ENSG00000171561,0,0,0,0,9,0.0
ENSG00000171587,0,1,0,0,9,0.0
ENSG00000171596,0,0,11,0,53,0.0
ENSG00000171657,0,0,0,0,0,0.0
ENSG00000171659,0,0,0,0,0,0.0
ENSG00000171711,0,0,0,0,0,0.0
ENSG00000171722,0,0,0,0,0,0.0
ENSG00000171724,0,0,7,0,47,0.0
ENSG00000171757,0,8,13,0,9,0.0
ENSG00000171772,0,21,0,0,0,0.0
ENSG00000171773,0,0,0,0,24,0.0
ENSG00000171777,0,0,0,0,13,0.0
ENSG00000171794,0,0,0,0,58,0.0
ENSG00000171815,0,0,3,0,15,0.0
ENSG00000171819,0,0,0,0,0,0.0
ENSG00000171855,0,0,0,0,3,0.0
ENSG00000171860,0,0,0,0,6,0.0
ENSG00000171864,9,0,12,5,40,0.0
ENSG00000171872,0,0,0,0,25,0.0
ENSG00000171936,0,6,0,0,0,0.0
ENSG00000171944,0,0,0,0,5,0.0
ENSG00000171956,0,0,17,0,78,0.0
ENSG00000171987,0,0,0,0,42,0.0
ENSG00000171989,0,0,0,0,0,0.0
ENSG00000172014,0,0,0,0,0,0.0
ENSG00000172020,0,0,0,0,6,0.0
ENSG00000172023,0,0,0,0,0,0.0
ENSG00000172139,0,0,7,0,0,0.0
ENSG00000172146,0,0,0,0,0,0.0
ENSG00000172148,0,0,0,0,6,0.0
ENSG00000172150,0,7,0,0,7,0.0
ENSG00000172154,0,6,0,0,0,0.0
ENSG00000172156,0,6,0,0,0,0.0
ENSG00000172179,0,32,0,0,0,0.0
ENSG00000172188,0,46,0,0,0,0.0
ENSG00000172199,0,15,0,0,0,0.0
ENSG00000172208,0,9,0,0,0,0.0
ENSG00000172209,0,0,0,0,0,0.0
ENSG00000172215,0,0,0,0,0,0.0
ENSG00000172238,0,0,7,0,42,0.0
ENSG00000172243,0,0,0,0,7,0.0
ENSG00000172283,0,0,0,0,0,0.0
ENSG00000172288,0,0,0,0,0,0.0
ENSG00000172289,0,0,0,0,0,0.0
ENSG00000172320,0,0,0,0,0,0.0
ENSG00000172324,0,0,0,0,0,0.0
ENSG00000172350,0,0,18,0,67,0.0
ENSG00000172352,0,0,0,0,0,0.0
ENSG00000172365,0,0,0,0,0,0.0
ENSG00000172377,0,0,0,0,22,0.0
ENSG00000172381,4,12,0,4,7,0.0
ENSG00000172404,14,0,15,14,11,0.0
ENSG00000172410,0,0,0,0,4,0.0
ENSG00000172421,0,0,0,0,9,0.0
ENSG00000172457,0,0,0,0,0,0.0
ENSG00000172459,0,0,0,0,0,0.0
ENSG00000172464,0,9,0,0,0,0.0
ENSG00000172468,0,0,0,0,0,0.0
ENSG00000172487,0,12,0,0,0,0.0
ENSG00000172489,0,57,0,0,0,0.0
ENSG00000172538,0,0,0,0,31,0.0
ENSG00000172548,0,0,6,0,44,0.0
ENSG00000172551,0,0,0,0,0,0.0
ENSG00000172554,0,0,0,0,40,0.0
ENSG00000172568,0,0,0,0,0,0.0
ENSG00000172640,0,13,0,0,6,0.0
ENSG00000172673,0,0,0,0,0,0.0
ENSG00000172680,0,0,0,0,33,0.0
ENSG00000172689,0,0,0,0,13,0.0
ENSG00000172742,0,0,0,0,6,0.0
ENSG00000172769,0,0,0,0,0,0.0
ENSG00000172772,0,7,0,0,4,0.0
ENSG00000172774,0,0,0,0,0,0.0
ENSG00000172789,0,0,10,0,68,0.0
ENSG00000172867,0,0,0,0,43,0.0
ENSG00000172935,0,0,17,0,57,0.0
ENSG00000172938,0,0,0,0,35,0.0
ENSG00000172967,0,0,4,0,0,0.0
ENSG00000173040,13,0,24,0,9,0.0
ENSG00000173068,0,0,10,0,45,0.0
ENSG00000173077,0,0,0,0,0,0.0
ENSG00000173093,0,0,6,0,52,0.0
ENSG00000173114,0,0,0,0,0,0.0
ENSG00000173198,0,0,0,0,0,0.0
ENSG00000173239,0,0,0,0,0,0.0
ENSG00000173250,0,0,0,0,0,0.0
ENSG00000173253,0,0,6,0,18,0.0
ENSG00000173285,0,58,0,0,0,0.0
ENSG00000173302,0,0,0,0,13,0.0
ENSG00000173369,0,0,0,0,28,0.0
ENSG00000173372,0,0,0,0,43,0.0
ENSG00000173401,8,0,12,0,0,0.0
ENSG00000173421,0,0,0,0,5,0.0
ENSG00000173431,53,0,14,66,0,0.0
ENSG00000173432,0,0,0,0,5,0.0
ENSG00000173452,0,5,0,0,11,0.0
ENSG00000173464,50,0,52,13,22,0.0
ENSG00000173467,0,0,0,0,4,0.0
ENSG00000173557,0,0,12,0,87,0.0
ENSG00000173572,0,0,0,0,34,0.0
ENSG00000173578,0,10,0,0,0,0.0
ENSG00000173585,0,0,0,0,4,0.0
ENSG00000173610,0,0,0,0,0,0.0
ENSG00000173612,0,0,0,0,4,0.0
ENSG00000173626,0,0,0,0,8,0.0
ENSG00000173627,0,0,0,0,0,0.0
ENSG00000173673,0,0,26,2,40,0.0
ENSG00000173679,0,0,0,0,7,0.0
ENSG00000173699,0,0,12,0,51,0.0
ENSG00000173705,0,0,0,0,29,0.0
ENSG00000173769,0,0,0,0,12,0.0
ENSG00000173838,0,0,0,0,57,0.0
ENSG00000173908,0,0,0,0,31,0.0
ENSG00000173917,0,0,6,0,93,0.0
ENSG00000173954,0,10,0,0,0,0.0
ENSG00000173976,0,0,0,0,6,0.0
ENSG00000174004,6,0,19,0,73,0.0
ENSG00000174016,0,0,0,0,0,0.0
ENSG00000174038,0,0,0,0,0,0.0
ENSG00000174123,0,0,0,0,3,0.0
ENSG00000174156,0,0,0,0,3,0.0
ENSG00000174225,0,0,0,0,0,0.0
ENSG00000174279,6,5,27,0,75,0.0
ENSG00000174325,0,0,0,0,0,0.0
ENSG00000174326,33,0,30,30,4,0.0
ENSG00000174339,0,0,0,0,31,0.0
ENSG00000174343,0,0,0,0,25,0.0
ENSG00000174370,0,0,0,0,47,0.0
ENSG00000174407,0,0,9,0,86,0.0
ENSG00000174417,0,0,0,0,0,0.0
ENSG00000174429,0,0,0,0,5,0.0
ENSG00000174448,23,0,20,7,11,0.0
ENSG00000174450,0,0,0,0,11,0.0
ENSG00000174453,0,0,0,0,0,0.0
ENSG00000174473,0,0,0,0,0,0.0
ENSG00000174482,0,0,0,0,0,0.0
ENSG00000174500,0,0,0,0,0,0.0
ENSG00000174521,0,0,8,0,9,0.0
ENSG00000174527,0,0,0,0,3,0.0
ENSG00000174562,12,0,18,0,44,0.0
ENSG00000174576,0,0,0,0,12,0.0
ENSG00000174595,5,0,15,0,46,0.0
ENSG00000174607,0,0,0,0,3,0.0
ENSG00000174611,0,0,0,0,42,0.0
ENSG00000174667,0,12,0,0,5,0.0
ENSG00000174740,0,0,0,0,0,0.0
ENSG00000174808,8,0,15,0,31,0.0
ENSG00000174899,0,8,4,0,0,0.0
ENSG00000174914,0,5,0,0,0,0.0
ENSG00000174937,0,15,0,0,0,0.0
ENSG00000174942,0,14,0,0,0,0.0
ENSG00000174944,0,0,0,0,0,0.0
ENSG00000174948,0,0,0,0,12,0.0
ENSG00000174950,0,0,5,0,41,0.0
ENSG00000174957,0,70,0,0,0,0.0
ENSG00000174970,0,10,0,0,0,0.0
ENSG00000174982,0,56,0,0,0,0.0
ENSG00000175018,0,0,0,0,47,0.0
ENSG00000175040,0,0,12,0,32,0.0
ENSG00000175077,0,0,0,0,12,0.0
ENSG00000175093,0,0,4,0,33,0.0
ENSG00000175097,12,0,9,7,10,0.0
ENSG00000175121,0,0,4,0,50,0.0
ENSG00000175143,0,43,0,0,0,0.0
ENSG00000175229,31,0,37,19,57,0.0
ENSG00000175262,15,0,16,3,16,0.0
ENSG00000175315,0,0,7,0,59,0.0
ENSG00000175325,0,0,0,0,51,0.0
ENSG00000175393,0,0,0,0,8,0.0
ENSG00000175398,0,0,0,0,18,0.0
ENSG00000175445,0,0,0,0,0,0.0
ENSG00000175485,0,0,0,0,4,0.0
