gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,E066
ENSG00000148384,96,0,51,72,0,3.482
ENSG00000148386,0,31,0,0,39,0.0
ENSG00000148396,11,0,12,12,0,9.425
ENSG00000148399,51,0,32,14,0,2.441
ENSG00000148400,76,0,49,100,0,2.464
ENSG00000148408,0,75,0,0,72,0.005
ENSG00000148411,61,0,36,62,0,3.433
ENSG00000148426,75,0,69,86,0,12.017
ENSG00000148429,67,2,68,64,0,11.411
ENSG00000148444,65,0,52,43,0,26.358
ENSG00000148450,26,29,26,60,0,61.903
ENSG00000148459,23,0,26,18,0,2.715
ENSG00000148468,70,0,37,68,0,8.431
ENSG00000148481,47,39,46,30,32,6.849
ENSG00000148482,0,7,0,0,0,0.057
ENSG00000148483,0,0,0,0,0,0.034
ENSG00000148484,55,11,29,32,0,14.335
ENSG00000148488,0,58,28,0,71,0.185
ENSG00000148498,58,0,57,66,0,9.25
ENSG00000148513,0,0,0,0,0,0.0
ENSG00000148516,70,0,59,60,0,4.471
ENSG00000148541,23,0,29,51,0,0.462
ENSG00000148572,53,0,56,57,0,38.286
ENSG00000148584,62,0,72,82,0,64.275
ENSG00000148600,0,1,11,0,72,0.217
ENSG00000148602,0,47,0,0,40,0.0
ENSG00000148604,0,20,0,0,8,0.0
ENSG00000148606,38,0,45,34,0,1.988
ENSG00000148634,49,0,47,33,0,2.622
ENSG00000148655,96,0,25,44,0,6.463
ENSG00000148660,23,0,29,28,0,3.666
ENSG00000148671,40,0,39,54,0,57.6
ENSG00000148672,81,0,75,67,0,261.555
ENSG00000148677,0,0,0,0,42,0.027
ENSG00000148680,27,0,30,10,52,0.183
ENSG00000148688,55,26,51,10,44,3.688
ENSG00000148690,68,0,33,30,0,5.778
ENSG00000148700,16,0,0,25,0,12.153
ENSG00000148702,69,0,61,100,0,212.793
ENSG00000148704,0,35,24,0,100,0.003
ENSG00000148719,36,0,33,61,0,13.49
ENSG00000148730,46,0,47,45,0,57.282
ENSG00000148734,0,10,0,0,64,0.0
ENSG00000148735,0,0,6,0,0,0.01
ENSG00000148737,76,0,86,97,0,10.041
ENSG00000148773,29,0,26,0,80,0.331
ENSG00000148795,23,36,9,10,0,1.322
ENSG00000148798,0,22,0,0,59,0.291
ENSG00000148803,73,0,79,100,0,179.606
ENSG00000148814,66,0,67,73,0,0.521
ENSG00000148824,30,0,48,49,0,12.325
ENSG00000148826,0,63,0,0,18,0.648
ENSG00000148832,70,0,74,64,0,6.115
ENSG00000148834,41,0,28,10,0,244.28
ENSG00000148835,37,0,21,19,0,1.54
ENSG00000148840,26,0,28,26,0,4.853
ENSG00000148841,98,0,74,92,0,6.033
ENSG00000148842,61,0,63,56,0,2.827
ENSG00000148843,53,0,41,30,0,4.424
ENSG00000148848,19,63,16,0,100,0.341
ENSG00000148908,47,0,32,24,17,8.595
ENSG00000148925,80,0,28,40,0,4.684
ENSG00000148926,91,0,79,89,0,14.647
ENSG00000148935,58,0,29,25,0,13.899
ENSG00000148942,0,0,0,12,0,0.207
ENSG00000148943,43,0,40,38,0,17.433
ENSG00000148948,8,23,0,0,36,0.493
ENSG00000148950,51,0,50,18,0,4.339
ENSG00000148965,57,0,86,81,0,1076.25
ENSG00000148985,39,0,56,58,0,8.16
ENSG00000149016,67,0,61,86,0,11.124
ENSG00000149021,18,0,0,32,0,0.0
ENSG00000149043,12,0,6,63,0,0.0
ENSG00000149050,32,0,34,15,0,0.763
ENSG00000149054,30,35,17,15,93,0.033
ENSG00000149084,0,6,0,8,95,22.479
ENSG00000149089,64,0,40,63,0,6.21
ENSG00000149090,0,8,7,13,72,7.413
ENSG00000149091,0,0,12,0,74,1.662
ENSG00000149100,32,30,48,14,0,21.047
ENSG00000149115,86,0,66,87,0,12.783
ENSG00000149124,58,0,89,96,0,275.233
ENSG00000149131,51,0,47,86,0,2120.65
ENSG00000149133,0,0,0,0,0,0.0
ENSG00000149136,26,0,23,27,0,15.784
ENSG00000149150,57,0,59,56,0,89.104
ENSG00000149177,78,0,64,88,0,5.057
ENSG00000149179,0,0,21,9,0,1.526
ENSG00000149182,57,0,35,55,0,19.58
ENSG00000149187,28,0,27,29,0,12.016
ENSG00000149196,55,0,23,22,0,9.251
ENSG00000149201,0,41,0,0,0,0.071
ENSG00000149212,67,0,53,56,0,4.528
ENSG00000149218,71,0,23,31,0,5.363
ENSG00000149231,71,14,38,23,0,4.236
ENSG00000149243,15,25,29,0,61,0.016
ENSG00000149256,0,34,50,13,90,0.033
ENSG00000149257,88,0,30,93,0,13.197
ENSG00000149260,87,4,69,100,0,14.751
ENSG00000149262,29,0,33,30,0,2.695
ENSG00000149269,61,0,50,62,0,5.204
ENSG00000149289,64,0,28,36,0,1.922
ENSG00000149292,32,0,22,24,0,2.349
ENSG00000149294,0,44,30,0,100,0.573
ENSG00000149295,0,83,0,0,94,0.013
ENSG00000149300,59,0,19,66,0,13.963
ENSG00000149305,0,0,0,0,0,0.0
ENSG00000149308,77,0,58,66,0,2.187
ENSG00000149311,75,0,58,66,0,1.96
ENSG00000149313,59,0,47,41,0,10.108
ENSG00000149328,18,0,20,0,0,0.089
ENSG00000149346,46,0,45,57,0,0.491
ENSG00000149357,36,0,35,44,0,42.75
ENSG00000149380,0,49,21,0,22,0.948
ENSG00000149403,0,0,0,0,71,0.019
ENSG00000149418,31,0,35,8,0,2.785
ENSG00000149428,28,0,33,26,0,12.811
ENSG00000149435,0,0,0,0,0,0.042
ENSG00000149443,0,41,0,0,21,0.0
ENSG00000149451,0,0,14,6,14,0.128
ENSG00000149452,0,0,0,0,0,0.0
ENSG00000149474,45,0,38,22,0,8.363
ENSG00000149476,72,0,56,58,0,25.587
ENSG00000149480,87,0,56,91,0,16.554
ENSG00000149483,60,0,33,59,0,3.927
ENSG00000149485,30,0,52,82,0,5.154
ENSG00000149488,0,0,0,0,85,0.0
ENSG00000149489,95,0,35,91,0,1.248
ENSG00000149499,85,0,24,80,0,6.67
ENSG00000149503,29,0,20,14,0,1.093
ENSG00000149506,0,0,0,8,0,0.0
ENSG00000149507,0,12,0,0,0,0.0
ENSG00000149516,0,42,0,0,22,0.179
ENSG00000149527,0,37,0,0,0,0.122
ENSG00000149531,22,59,30,14,0,7.407
ENSG00000149532,85,0,43,42,0,10.781
ENSG00000149534,0,8,0,0,12,0.054
ENSG00000149541,33,0,29,53,0,14.118
ENSG00000149547,42,0,86,66,0,105.255
ENSG00000149548,44,10,36,19,0,0.49
ENSG00000149554,45,0,30,22,0,0.196
ENSG00000149557,0,0,26,29,34,4.057
ENSG00000149564,84,0,48,63,52,10.696
ENSG00000149571,0,0,0,0,100,0.09
ENSG00000149573,37,6,25,24,0,4.531
ENSG00000149575,0,0,0,0,0,0.074
ENSG00000149577,51,0,33,36,0,6.525
ENSG00000149582,88,0,89,96,0,4.103
ENSG00000149591,57,0,47,79,0,40.587
ENSG00000149596,0,0,0,13,66,0.023
ENSG00000149599,17,0,15,0,18,0.058
ENSG00000149600,27,0,21,18,0,26.075
ENSG00000149609,39,0,31,34,0,0.0
ENSG00000149633,2,0,14,35,0,0.166
ENSG00000149634,57,0,40,51,0,1.402
ENSG00000149635,0,0,0,0,0,0.0
ENSG00000149636,62,0,30,44,0,4.533
ENSG00000149639,0,0,27,58,0,0.422
ENSG00000149646,0,0,0,0,0,0.078
ENSG00000149651,0,58,0,0,0,0.0
ENSG00000149654,0,0,4,0,93,0.011
ENSG00000149657,41,14,43,32,12,10.876
ENSG00000149658,57,0,33,33,0,23.941
ENSG00000149679,26,0,23,21,0,1.657
ENSG00000149716,33,0,26,18,0,1.196
ENSG00000149735,0,0,0,0,0,0.348
ENSG00000149742,60,0,67,54,0,29.918
ENSG00000149743,61,0,50,68,0,16.99
ENSG00000149761,58,0,48,66,0,11.593
ENSG00000149781,38,0,32,50,0,8.039
ENSG00000149782,51,0,51,48,0,2.372
ENSG00000149798,53,0,43,45,0,4.34
ENSG00000149806,58,0,42,76,0,486.453
ENSG00000149809,69,0,52,67,0,55.984
ENSG00000149823,19,0,13,19,0,24.938
ENSG00000149922,75,0,50,88,0,0.22
ENSG00000149923,56,0,39,55,0,96.897
ENSG00000149925,12,0,12,20,0,104.303
ENSG00000149926,13,0,12,20,0,0.041
ENSG00000149927,0,0,8,0,0,0.297
ENSG00000149929,38,0,36,46,0,12.66
ENSG00000149930,67,0,42,62,0,4.788
ENSG00000149932,0,22,0,0,0,132.194
ENSG00000149948,0,5,40,0,90,0.011
ENSG00000149968,0,0,0,0,17,0.0
ENSG00000149970,38,0,35,14,0,0.731
ENSG00000149972,0,0,13,0,100,0.024
ENSG00000150045,58,8,0,0,0,3.19
ENSG00000150048,0,0,32,9,0,2.182
ENSG00000150051,61,0,59,25,80,0.785
ENSG00000150054,62,6,0,32,0,1.419
ENSG00000150076,25,2,0,0,0,0.59
ENSG00000150093,83,0,29,67,0,88.875
ENSG00000150165,0,0,0,0,0,0.126
ENSG00000150201,0,0,0,0,0,0.0
ENSG00000150244,0,39,0,0,0,0.0
ENSG00000150261,0,22,0,0,0,0.0
ENSG00000150269,0,0,0,0,10,0.0
ENSG00000150275,0,0,28,0,83,0.007
ENSG00000150281,61,0,49,52,0,1.566
ENSG00000150337,0,0,0,0,0,0.448
ENSG00000150347,98,0,86,95,0,3.867
ENSG00000150361,0,0,0,0,19,0.013
ENSG00000150394,0,8,0,0,93,0.022
ENSG00000150401,69,0,45,53,0,3.301
ENSG00000150403,69,0,46,54,0,5.584
ENSG00000150433,28,25,50,20,0,3.895
ENSG00000150455,50,0,49,66,0,2.711
ENSG00000150456,30,14,36,17,0,6.21
ENSG00000150457,69,0,41,56,0,8.293
ENSG00000150459,43,0,50,22,0,60.03
ENSG00000150471,0,11,31,0,93,0.139
ENSG00000150477,63,0,28,22,0,0.865
ENSG00000150510,22,0,22,25,46,0.467
ENSG00000150526,52,0,23,37,0,6.616
ENSG00000150527,55,4,61,62,0,36.691
ENSG00000150540,60,0,75,96,0,57.658
ENSG00000150551,0,15,33,0,24,0.107
ENSG00000150556,0,24,0,0,87,0.114
ENSG00000150593,100,0,55,100,0,24.925
ENSG00000150594,0,0,26,0,47,0.285
ENSG00000150625,29,0,33,49,67,7.259
ENSG00000150627,0,0,14,0,60,0.089
ENSG00000150628,32,0,18,20,42,0.044
ENSG00000150630,17,8,51,47,72,2.822
ENSG00000150636,32,0,43,26,0,0.903
ENSG00000150637,8,0,5,33,0,1.866
ENSG00000150656,10,0,0,8,0,64.067
ENSG00000150667,46,12,48,25,0,0.1
ENSG00000150672,44,0,45,37,0,0.333
ENSG00000150676,13,0,13,13,0,0.0
ENSG00000150681,27,5,40,54,0,3.728
ENSG00000150687,5,0,0,0,27,2.522
ENSG00000150712,67,0,62,68,0,9.148
ENSG00000150722,23,0,30,18,0,2.759
ENSG00000150750,0,0,0,0,25,0.0
ENSG00000150753,53,0,47,23,0,23.867
ENSG00000150756,53,0,47,23,0,6.153
ENSG00000150760,32,0,25,24,0,4.623
ENSG00000150764,70,0,36,90,0,3.208
ENSG00000150768,32,0,24,32,0,6.754
ENSG00000150773,47,0,32,16,0,0.466
ENSG00000150776,47,0,32,16,0,6.221
ENSG00000150779,22,0,46,34,0,106.998
ENSG00000150782,71,0,51,62,0,5.223
ENSG00000150783,37,0,20,30,0,0.176
ENSG00000150787,71,0,36,75,0,28.867
ENSG00000150867,63,0,68,42,0,10.771
ENSG00000150873,35,0,44,42,0,0.003
ENSG00000150893,0,0,28,0,51,0.487
ENSG00000150907,88,0,71,63,0,37.362
ENSG00000150938,70,0,62,67,27,11.429
ENSG00000150961,42,0,35,42,0,11.133
ENSG00000150967,68,0,71,91,0,0.088
ENSG00000150977,57,0,50,50,0,23.515
ENSG00000150990,31,0,41,35,0,2.053
ENSG00000150991,100,0,100,100,0,465.685
ENSG00000150995,48,0,35,36,0,1.123
ENSG00000151005,0,19,0,0,60,0.0
ENSG00000151006,20,0,22,22,0,1.54
ENSG00000151012,28,0,35,12,0,0.017
ENSG00000151014,57,0,69,89,0,9.363
ENSG00000151023,75,0,43,37,0,0.159
ENSG00000151025,0,38,20,0,97,0.099
ENSG00000151033,0,0,0,0,0,0.0
ENSG00000151062,33,0,36,12,3,0.746
ENSG00000151065,40,0,44,59,0,3.805
ENSG00000151067,0,0,0,60,0,0.059
ENSG00000151079,0,44,14,0,100,0.027
ENSG00000151090,82,0,66,80,0,6.876
ENSG00000151092,72,0,45,70,0,5.912
ENSG00000151093,35,0,29,33,0,12.619
ENSG00000151116,60,0,55,34,0,3.618
ENSG00000151117,21,0,12,9,0,2.772
ENSG00000151131,35,0,27,19,0,11.069
ENSG00000151135,80,0,56,56,0,25.358
ENSG00000151136,0,0,36,0,77,0.244
ENSG00000151148,33,0,42,36,0,3.724
ENSG00000151150,52,0,25,0,46,1.553
ENSG00000151151,73,0,57,73,0,2.693
ENSG00000151164,63,0,26,57,0,0.539
ENSG00000151176,41,0,30,29,0,9.905
ENSG00000151208,19,0,31,23,0,1.114
ENSG00000151224,100,0,96,98,0,1278.09
ENSG00000151229,65,0,62,41,0,2.354
ENSG00000151233,51,0,39,22,0,5.991
ENSG00000151239,77,0,30,30,13,20.66
ENSG00000151240,43,0,32,32,0,6.348
ENSG00000151247,44,0,41,41,0,3.381
ENSG00000151276,49,0,56,62,0,1.709
ENSG00000151287,63,0,45,65,0,20.033
ENSG00000151292,43,0,36,42,0,9.104
ENSG00000151304,32,7,48,25,32,2.984
ENSG00000151320,0,9,0,0,0,0.697
ENSG00000151322,19,0,45,21,87,0.114
ENSG00000151327,72,0,68,54,0,10.823
ENSG00000151332,34,11,37,18,16,10.769
ENSG00000151338,31,0,25,15,0,0.182
ENSG00000151348,22,0,21,9,0,12.788
ENSG00000151353,33,12,30,39,0,10.117
ENSG00000151360,0,0,0,61,0,0.682
ENSG00000151364,60,0,31,54,0,5.095
ENSG00000151365,96,0,75,100,0,92.582
ENSG00000151366,54,0,53,53,0,150.833
ENSG00000151376,55,0,28,41,0,1.376
ENSG00000151379,0,0,0,0,0,0.0
ENSG00000151388,0,47,29,46,56,0.657
ENSG00000151413,15,9,0,0,0,4.003
ENSG00000151414,68,0,54,69,0,13.884
ENSG00000151418,54,7,0,0,9,0.0
ENSG00000151422,47,0,32,33,0,0.976
ENSG00000151445,48,0,44,33,0,6.755
ENSG00000151458,70,0,52,39,0,2.572
ENSG00000151461,75,0,55,63,0,12.072
ENSG00000151465,61,0,64,60,0,29.37
ENSG00000151466,80,0,47,41,0,1.22
ENSG00000151468,66,0,51,65,0,12.575
ENSG00000151470,80,0,47,41,0,4.027
ENSG00000151474,0,48,0,0,19,4.967
ENSG00000151475,0,0,0,0,24,0.0
ENSG00000151490,0,0,0,0,92,0.825
ENSG00000151491,57,0,73,52,0,14.851
ENSG00000151498,55,0,43,56,0,8.58
ENSG00000151500,54,0,43,55,0,27.851
ENSG00000151502,79,0,38,27,0,15.005
ENSG00000151503,77,0,38,27,0,2.766
ENSG00000151532,59,0,43,27,0,2.264
ENSG00000151552,91,0,62,100,0,203.507
ENSG00000151553,76,0,57,56,0,9.658
ENSG00000151572,0,27,0,0,90,0.011
ENSG00000151575,88,0,54,41,0,0.141
ENSG00000151576,0,39,0,0,0,2.157
ENSG00000151577,0,17,0,0,22,0.0
ENSG00000151611,63,0,44,71,0,8.612
ENSG00000151612,58,0,47,51,19,0.244
ENSG00000151615,0,54,0,0,100,0.017
ENSG00000151617,0,48,0,38,76,1.159
ENSG00000151623,87,0,74,85,0,2.544
ENSG00000151632,33,0,0,28,0,35.264
ENSG00000151640,0,36,0,0,81,0.008
ENSG00000151650,0,0,0,0,82,0.234
ENSG00000151651,59,0,22,61,0,2.201
ENSG00000151655,61,0,89,100,0,1091.92
ENSG00000151657,45,0,47,48,0,3.791
ENSG00000151665,64,0,35,23,0,4.69
ENSG00000151687,65,15,53,39,0,0.569
ENSG00000151689,38,0,38,74,0,14.468
ENSG00000151690,50,22,30,24,15,0.788
ENSG00000151692,50,0,27,0,0,1.357
ENSG00000151693,65,0,38,65,0,1.861
ENSG00000151694,51,0,56,66,0,4.211
ENSG00000151702,0,7,20,0,92,4.566
ENSG00000151704,0,0,0,0,0,0.006
ENSG00000151715,0,19,29,64,0,9.258
ENSG00000151718,49,0,69,80,0,6.62
ENSG00000151725,61,0,38,16,0,1.037
ENSG00000151726,79,0,60,70,0,582.997
ENSG00000151729,73,0,42,57,0,74.721
ENSG00000151743,60,22,43,100,0,3.282
ENSG00000151746,27,0,19,22,0,0.206
ENSG00000151748,41,0,36,36,0,8.878
ENSG00000151773,76,0,33,44,0,0.932
ENSG00000151778,35,0,32,16,0,2.118
ENSG00000151779,31,0,45,19,18,3.932
ENSG00000151789,0,25,0,0,55,0.123
ENSG00000151790,65,0,15,16,0,439.147
ENSG00000151806,37,0,62,19,0,8.907
ENSG00000151812,0,60,0,0,90,0.0
ENSG00000151834,0,56,0,0,0,0.07
ENSG00000151835,0,0,0,0,52,0.4
ENSG00000151838,0,0,9,0,64,0.0
ENSG00000151846,0,25,0,0,77,3.599
ENSG00000151849,47,0,61,41,0,0.85
ENSG00000151876,54,0,27,21,0,5.729
ENSG00000151881,62,0,31,28,0,3.929
ENSG00000151882,0,0,0,0,0,0.767
ENSG00000151883,69,0,58,48,0,2.146
ENSG00000151892,53,0,50,61,0,9.884
ENSG00000151893,73,0,45,28,0,7.518
ENSG00000151914,17,0,29,0,66,7.179
ENSG00000151917,17,0,30,0,64,0.033
ENSG00000151923,58,0,64,58,0,17.69
ENSG00000151929,62,9,51,59,0,10.98
ENSG00000151948,48,0,40,80,0,17.396
ENSG00000151952,0,0,0,0,86,0.084
ENSG00000151962,0,0,0,0,34,0.087
ENSG00000151967,0,0,0,24,0,2.246
ENSG00000152022,100,0,77,95,0,7.988
ENSG00000152034,0,0,13,0,64,0.0
ENSG00000152042,0,0,0,0,0,4.307
ENSG00000152049,0,5,0,81,52,1.153
ENSG00000152056,20,0,22,13,0,0.245
ENSG00000152061,55,0,44,25,0,2.988
ENSG00000152076,0,0,0,0,0,0.042
ENSG00000152078,81,0,69,90,0,81.317
ENSG00000152082,44,0,38,36,0,40.25
ENSG00000152086,0,0,0,0,0,0.105
ENSG00000152092,0,0,0,0,100,0.169
ENSG00000152093,0,0,0,0,0,0.05
ENSG00000152102,46,0,38,53,0,16.132
ENSG00000152104,51,0,38,32,15,0.073
ENSG00000152127,75,0,48,66,0,1.494
ENSG00000152128,0,7,20,0,91,0.028
ENSG00000152133,38,0,33,24,0,4.82
ENSG00000152137,45,0,42,62,51,1.715
ENSG00000152147,78,0,69,85,0,10.459
ENSG00000152154,0,0,27,0,61,1.883
ENSG00000152192,4,34,35,0,100,0.014
ENSG00000152193,34,0,42,24,0,3.026
ENSG00000152207,0,64,0,0,20,0.357
ENSG00000152208,0,0,0,0,84,0.012
ENSG00000152213,8,0,60,47,0,1.035
ENSG00000152214,0,0,0,0,45,0.0
ENSG00000152217,68,0,55,66,0,1.903
ENSG00000152219,53,0,43,48,25,6.956
ENSG00000152223,77,0,33,15,0,1.713
ENSG00000152229,60,0,57,72,0,5.68
ENSG00000152234,26,0,33,15,0,290.267
ENSG00000152240,26,0,33,15,0,11.428
ENSG00000152242,45,0,39,22,0,3.744
ENSG00000152253,0,12,5,0,9,0.292
ENSG00000152254,0,0,0,0,0,0.0
ENSG00000152256,32,0,36,40,0,3.787
ENSG00000152266,0,8,0,0,0,0.0
ENSG00000152270,100,0,68,100,0,8.309
ENSG00000152284,54,0,30,57,0,7.196
ENSG00000152291,80,0,62,55,0,55.612
ENSG00000152292,91,0,57,52,0,0.316
ENSG00000152315,0,0,31,0,74,0.543
ENSG00000152332,35,0,39,32,7,15.975
ENSG00000152348,60,0,24,34,0,2.66
ENSG00000152359,24,0,30,26,0,1.16
ENSG00000152377,0,3,0,0,67,0.122
ENSG00000152380,27,13,28,21,0,0.516
ENSG00000152382,68,0,58,65,0,13.041
ENSG00000152402,0,13,44,40,77,0.614
ENSG00000152404,39,0,27,12,0,11.12
ENSG00000152409,61,0,83,39,0,3.497
ENSG00000152413,47,0,40,26,37,0.594
ENSG00000152422,31,0,30,26,0,2.854
ENSG00000152430,19,30,9,0,62,0.0
ENSG00000152433,32,100,100,42,0,2.061
ENSG00000152439,19,100,91,7,0,1.918
ENSG00000152443,11,83,61,9,0,3.419
ENSG00000152454,0,100,88,10,0,1.156
ENSG00000152455,83,0,35,42,0,1.655
ENSG00000152457,38,0,26,26,0,1.361
ENSG00000152463,0,0,0,0,0,0.0
ENSG00000152464,56,0,34,30,0,11.778
ENSG00000152465,68,0,36,53,0,11.815
ENSG00000152467,0,100,94,0,0,0.0
ENSG00000152475,30,0,43,44,0,0.533
ENSG00000152484,59,0,43,57,0,13.403
ENSG00000152492,76,0,76,61,0,15.913
ENSG00000152495,39,0,22,25,100,0.789
ENSG00000152503,0,14,24,0,87,0.185
ENSG00000152518,100,0,76,100,0,64.066
ENSG00000152520,80,0,83,61,0,4.46
ENSG00000152527,21,0,21,29,32,0.679
ENSG00000152556,29,0,32,23,0,2.276
ENSG00000152558,55,0,0,77,0,171.491
ENSG00000152578,0,36,11,0,51,0.021
ENSG00000152580,20,0,11,0,39,0.22
ENSG00000152582,45,0,19,20,0,0.258
ENSG00000152583,26,6,0,78,0,24.131
ENSG00000152591,0,8,0,0,40,0.0
ENSG00000152592,0,0,0,0,0,0.0
ENSG00000152595,0,23,0,0,0,0.0
ENSG00000152601,68,0,40,63,0,11.615
ENSG00000152611,0,3,0,0,0,0.0
ENSG00000152620,76,0,85,76,0,131.331
ENSG00000152642,28,0,23,19,5,1.583
ENSG00000152661,56,0,45,29,61,5.939
ENSG00000152669,38,10,40,0,93,0.0
ENSG00000152670,0,10,0,0,0,0.014
ENSG00000152672,0,0,0,0,26,0.44
ENSG00000152683,55,0,37,22,0,5.668
ENSG00000152684,82,0,67,64,0,7.649
ENSG00000152689,46,0,0,55,0,0.888
ENSG00000152700,69,0,58,82,0,30.374
ENSG00000152705,0,0,0,0,0,1.214
ENSG00000152726,0,0,0,0,0,3.992
ENSG00000152749,77,0,71,86,0,4.444
ENSG00000152760,0,0,32,22,0,1.417
ENSG00000152763,80,0,45,46,0,0.543
ENSG00000152766,29,0,60,57,0,0.364
ENSG00000152767,59,0,59,59,0,17.347
ENSG00000152778,65,0,46,69,0,10.047
ENSG00000152779,9,0,0,0,0,1.034
ENSG00000152782,68,0,78,64,0,120.34
ENSG00000152784,49,21,55,20,68,0.079
ENSG00000152785,0,0,24,0,100,0.023
ENSG00000152795,74,0,56,38,0,53.289
ENSG00000152804,68,25,61,47,0,15.45
ENSG00000152818,63,0,54,46,0,4.509
ENSG00000152822,0,87,0,0,90,0.044
ENSG00000152894,70,0,60,59,0,13.912
ENSG00000152904,100,0,73,70,0,7.953
ENSG00000152910,0,12,0,0,11,0.059
ENSG00000152926,52,23,57,56,0,0.466
ENSG00000152932,15,13,29,0,57,0.109
ENSG00000152936,0,12,0,0,0,0.0
ENSG00000152939,31,0,27,37,0,10.031
ENSG00000152942,68,0,38,52,0,8.974
ENSG00000152944,35,0,36,24,0,7.979
ENSG00000152952,91,0,67,91,0,13.791
ENSG00000152953,0,12,23,0,76,0.03
ENSG00000152954,0,60,0,0,54,0.026
ENSG00000152969,0,44,22,0,67,0.108
ENSG00000152977,28,87,49,27,82,0.374
ENSG00000152990,60,0,73,61,0,21.377
ENSG00000153002,0,0,0,0,0,0.047
ENSG00000153006,56,0,54,34,0,7.473
ENSG00000153012,0,0,0,0,80,0.117
ENSG00000153015,56,0,53,35,0,6.06
ENSG00000153029,47,0,40,26,0,2.897
ENSG00000153037,60,0,56,30,0,12.795
ENSG00000153044,21,0,30,14,0,0.754
ENSG00000153046,0,65,0,0,0,3.533
ENSG00000153048,93,0,58,100,0,68.428
ENSG00000153060,0,11,0,0,0,0.15
ENSG00000153064,21,0,0,0,0,0.169
ENSG00000153066,81,0,71,100,0,33.013
ENSG00000153071,0,0,0,15,16,11.156
ENSG00000153086,45,16,79,69,0,116.566
ENSG00000153093,0,15,20,0,57,0.0
ENSG00000153094,100,10,76,79,21,2.779
ENSG00000153107,40,0,20,14,0,1.584
ENSG00000153113,0,0,0,0,0,23.94
ENSG00000153130,37,0,15,16,0,34.049
ENSG00000153132,23,0,19,10,0,0.713
ENSG00000153140,69,0,31,22,0,5.066
ENSG00000153147,60,0,53,29,0,10.796
ENSG00000153157,36,0,28,22,0,3.872
ENSG00000153162,15,0,37,57,100,3.151
ENSG00000153165,0,0,0,0,0,1.032
ENSG00000153179,53,0,47,51,0,5.78
ENSG00000153187,75,0,71,75,0,37.511
ENSG00000153201,34,0,30,28,0,8.55
ENSG00000153207,44,0,27,42,0,4.601
ENSG00000153208,62,0,55,41,0,11.698
ENSG00000153214,40,0,58,61,0,4.9
ENSG00000153230,0,81,0,0,4,0.0
ENSG00000153233,0,0,0,0,45,0.037
ENSG00000153234,76,0,40,64,0,4.337
ENSG00000153237,55,0,50,49,0,0.424
ENSG00000153246,0,5,24,0,76,0.727
ENSG00000153250,61,0,52,43,0,7.351
ENSG00000153253,51,0,0,0,0,0.071
ENSG00000153266,0,72,38,0,100,0.037
ENSG00000153283,0,0,0,0,0,1.008
ENSG00000153291,65,0,68,52,0,4.836
ENSG00000153292,0,0,0,0,51,0.0
ENSG00000153294,0,12,0,0,0,0.016
ENSG00000153303,0,0,0,0,0,0.163
ENSG00000153310,37,0,51,45,0,5.126
ENSG00000153317,45,0,35,53,0,3.703
ENSG00000153339,0,0,0,31,0,13.539
ENSG00000153347,0,66,9,0,0,0.0
ENSG00000153391,33,0,23,30,0,14.48
ENSG00000153395,33,0,39,43,0,4.076
ENSG00000153404,0,26,0,0,0,0.007
ENSG00000153406,69,0,14,13,0,33.48
ENSG00000153443,76,0,74,100,0,27.262
ENSG00000153446,7,0,6,6,0,0.065
ENSG00000153485,89,0,38,27,0,12.571
ENSG00000153487,79,0,80,78,0,5.131
ENSG00000153495,0,25,0,0,0,0.334
ENSG00000153498,0,53,0,0,0,0.0
ENSG00000153531,0,0,15,16,0,2.167
ENSG00000153551,25,0,34,34,0,2.952
ENSG00000153558,0,20,31,0,44,0.143
ENSG00000153560,60,2,60,89,0,7.242
ENSG00000153561,30,0,29,66,0,23.172
ENSG00000153563,49,0,36,52,27,2.502
ENSG00000153574,23,0,47,16,0,6.543
ENSG00000153575,44,0,38,19,0,3.316
ENSG00000153666,0,0,0,0,0,0.372
ENSG00000153707,0,57,19,0,97,2.837
ENSG00000153714,62,0,43,71,0,25.335
ENSG00000153721,85,0,66,85,0,24.878
ENSG00000153767,48,18,47,28,0,2.674
ENSG00000153774,29,24,44,37,0,48.098
ENSG00000153779,0,0,0,0,0,0.0
ENSG00000153786,85,0,24,49,0,10.404
ENSG00000153789,9,0,14,8,0,0.0
ENSG00000153790,41,0,26,14,0,0.787
ENSG00000153802,0,4,0,0,0,0.0
ENSG00000153814,82,0,48,35,0,7.418
ENSG00000153815,56,0,61,68,0,4.929
ENSG00000153820,0,47,0,0,40,0.019
ENSG00000153822,26,20,0,0,94,0.604
ENSG00000153823,82,0,74,80,0,40.191
ENSG00000153827,72,0,51,42,0,11.71
ENSG00000153832,73,0,51,42,0,0.754
ENSG00000153879,55,0,61,63,0,32.002
ENSG00000153885,59,0,46,69,0,2.653
ENSG00000153896,21,89,74,15,0,0.484
ENSG00000153898,31,21,23,0,74,0.234
ENSG00000153902,50,0,47,44,0,1.129
ENSG00000153904,68,0,76,80,0,50.716
ENSG00000153914,21,0,21,17,0,4.822
ENSG00000153922,65,0,40,53,0,6.513
ENSG00000153930,0,0,0,0,0,0.0
ENSG00000153933,90,0,41,66,0,1.35
ENSG00000153936,58,0,59,43,0,3.394
