model,seed,histone_marker,epochs_trained,val_accuracy,val_auc,test_accuracy,test_auc,test_aucprc,test_precision,test_recall,test_f1,antisymmetry
LogisticRegression,1011,H3K9ac-H3K27me3,,69.2,0.7488,70.9,0.7832,0.7433,0.7631,0.6096,0.6777,0.738
RandomForest,1011,H3K9ac-H3K27me3,,71.0,0.7956,72.9,0.8198,0.8061,0.7757,0.6474,0.7058,0.736
SVM_Linear,1011,H3K9ac-H3K27me3,,69.5,0.7557,71.0,0.7897,0.7638,0.7663,0.6076,0.6778,0.732
DirectRanker,123,H3K9ac-H3K27me3,58,74.1,0.83,72.6,0.8114,0.7901,0.6906,0.8028,0.7425,0.83
LogisticRegression,123,H3K9ac-H3K27me3,,73.6,0.7948,70.8,0.7827,0.7612,0.7564,0.5996,0.6689,0.72
RandomForest,123,H3K9ac-H3K27me3,,76.6,0.8383,71.9,0.8191,0.8223,0.7698,0.6118,0.6818,0.745
SVM_Linear,123,H3K9ac-H3K27me3,,73.3,0.7981,71.0,0.7841,0.7615,0.7577,0.6037,0.6719,0.719
DirectRanker,42,H3K9ac-H3K27me3,100,71.7,0.81,71.4,0.8229,0.8114,0.6655,0.815,0.7327,0.84
LogisticRegression,42,H3K9ac-H3K27me3,,72.2,0.7775,73.7,0.7976,0.7572,0.7571,0.6674,0.7094,0.738
RandomForest,42,H3K9ac-H3K27me3,,74.5,0.8152,73.5,0.8254,0.8142,0.7571,0.6611,0.7059,0.745
SVM_Linear,42,H3K9ac-H3K27me3,,71.9,0.7791,73.5,0.7985,0.7603,0.7547,0.6653,0.7072,0.732
DirectRanker,456,H3K9ac-H3K27me3,100,74.1,0.84,70.3,0.8026,0.7946,0.6621,0.7942,0.7222,0.826
LogisticRegression,456,H3K9ac-H3K27me3,,74.9,0.8088,71.0,0.7592,0.7354,0.7462,0.6111,0.6719,0.741
RandomForest,456,H3K9ac-H3K27me3,,75.7,0.8434,71.0,0.7873,0.7569,0.7426,0.6173,0.6742,0.76
SVM_Linear,456,H3K9ac-H3K27me3,,74.9,0.8121,70.6,0.7584,0.7463,0.7437,0.6029,0.6659,0.738
DirectRanker,789,H3K9ac-H3K27me3,91,70.8,0.8,74.0,0.8244,0.7971,0.7091,0.8191,0.7601,0.824
LogisticRegression,789,H3K9ac-H3K27me3,,72.5,0.7719,71.3,0.7858,0.7531,0.7741,0.6064,0.68,0.749
RandomForest,789,H3K9ac-H3K27me3,,72.2,0.7982,73.8,0.8271,0.8029,0.813,0.6223,0.705,0.747
SVM_Linear,789,H3K9ac-H3K27me3,,72.0,0.7713,71.5,0.7921,0.756,0.7766,0.6083,0.6823,0.74
DirectRanker,1011,H3K9me3-H3K27ac,100,69.2,0.78,73.6,0.8224,0.803,0.711,0.7988,0.7523,0.882
LogisticRegression,1011,H3K9me3-H3K27ac,,68.8,0.746,72.8,0.7888,0.7632,0.7602,0.6693,0.7119,0.753
RandomForest,1011,H3K9me3-H3K27ac,,70.1,0.7917,73.9,0.8271,0.8231,0.7732,0.6793,0.7232,0.781
SVM_Linear,1011,H3K9me3-H3K27ac,,67.4,0.7399,72.5,0.782,0.7613,0.7585,0.6633,0.7078,0.739
DirectRanker,123,H3K9me3-H3K27ac,100,72.7,0.82,71.8,0.8174,0.8065,0.6882,0.7805,0.7314,0.877
LogisticRegression,123,H3K9me3-H3K27ac,,72.0,0.7745,71.1,0.7726,0.7564,0.7377,0.6402,0.6855,0.74
RandomForest,123,H3K9me3-H3K27ac,,74.7,0.8381,74.2,0.825,0.8131,0.7759,0.6687,0.7183,0.793
SVM_Linear,123,H3K9me3-H3K27ac,,71.4,0.7737,70.8,0.7671,0.7353,0.7392,0.628,0.6791,0.717
DirectRanker,42,H3K9me3-H3K27ac,59,73.8,0.83,75.5,0.8373,0.8216,0.7063,0.8399,0.7673,0.89
LogisticRegression,42,H3K9me3-H3K27ac,,74.4,0.7935,74.3,0.8078,0.7773,0.7478,0.7027,0.7245,0.747
RandomForest,42,H3K9me3-H3K27ac,,76.4,0.8401,77.2,0.8564,0.84,0.7843,0.7256,0.7538,0.799
SVM_Linear,42,H3K9me3-H3K27ac,,72.6,0.7781,73.1,0.7954,0.7534,0.7366,0.6861,0.7104,0.742
DirectRanker,456,H3K9me3-H3K27ac,36,73.7,0.83,71.9,0.8062,0.795,0.6874,0.7737,0.728,0.894
LogisticRegression,456,H3K9me3-H3K27ac,,73.5,0.7958,71.8,0.7669,0.722,0.7308,0.6646,0.6961,0.773
RandomForest,456,H3K9me3-H3K27ac,,76.5,0.8383,74.4,0.8196,0.7974,0.77,0.6749,0.7193,0.815
SVM_Linear,456,H3K9me3-H3K27ac,,72.9,0.7915,71.4,0.7617,0.714,0.7304,0.6523,0.6891,0.766
DirectRanker,789,H3K9me3-H3K27ac,100,70.6,0.8,73.2,0.8241,0.8086,0.7156,0.7753,0.7443,0.882
LogisticRegression,789,H3K9me3-H3K27ac,,69.6,0.7528,71.4,0.7847,0.7649,0.7602,0.6302,0.6891,0.767
RandomForest,789,H3K9me3-H3K27ac,,72.7,0.804,74.3,0.8314,0.8217,0.7834,0.6759,0.7257,0.783
SVM_Linear,789,H3K9me3-H3K27ac,,69.8,0.7564,71.2,0.7798,0.7636,0.7616,0.6223,0.6849,0.763
DirectRanker,1011,H3K9me3-H3K27me3,100,51.8,0.55,51.7,0.5318,0.5184,0.51,0.9622,0.6667,0.124
LogisticRegression,1011,H3K9me3-H3K27me3,,51.4,0.5084,51.5,0.5289,0.5239,0.6269,0.0837,0.1476,0.061
RandomForest,1011,H3K9me3-H3K27me3,,53.1,0.5416,51.5,0.5363,0.5247,0.6441,0.0757,0.1355,0.093
SVM_Linear,1011,H3K9me3-H3K27me3,,52.1,0.5226,51.4,0.5274,0.5302,0.6739,0.0618,0.1131,0.063
DirectRanker,123,H3K9me3-H3K27me3,100,52.4,0.55,51.9,0.5534,0.5346,0.5059,0.9533,0.661,0.135
LogisticRegression,123,H3K9me3-H3K27me3,,51.1,0.5224,51.5,0.5105,0.5103,0.5556,0.0711,0.1261,0.077
RandomForest,123,H3K9me3-H3K27me3,,51.8,0.5352,53.3,0.5467,0.5359,0.6667,0.1016,0.1764,0.096
SVM_Linear,123,H3K9me3-H3K27me3,,51.1,0.5227,52.0,0.5125,0.5071,0.62,0.063,0.1144,0.06
DirectRanker,42,H3K9me3-H3K27me3,100,49.5,0.54,53.6,0.5838,0.5419,0.5092,0.9751,0.669,0.148
LogisticRegression,42,H3K9me3-H3K27me3,,53.4,0.5147,51.2,0.5072,0.4988,0.4624,0.0894,0.1498,0.093
RandomForest,42,H3K9me3-H3K27me3,,54.9,0.5378,53.9,0.5503,0.5233,0.6515,0.0894,0.1572,0.124
SVM_Linear,42,H3K9me3-H3K27me3,,54.0,0.5096,51.7,0.5064,0.4915,0.475,0.0395,0.0729,0.058
DirectRanker,456,H3K9me3-H3K27me3,100,51.0,0.56,52.3,0.5508,0.5203,0.5048,0.965,0.6629,0.131
LogisticRegression,456,H3K9me3-H3K27me3,,54.2,0.5358,51.1,0.5115,0.4941,0.4746,0.0576,0.1028,0.071
RandomForest,456,H3K9me3-H3K27me3,,55.0,0.5526,53.4,0.5553,0.5179,0.6724,0.0802,0.1434,0.106
SVM_Linear,456,H3K9me3-H3K27me3,,54.2,0.5367,50.7,0.5081,0.4949,0.4407,0.0535,0.0954,0.069
DirectRanker,789,H3K9me3-H3K27me3,100,50.9,0.55,53.5,0.5501,0.5261,0.5204,0.9622,0.6755,0.136
LogisticRegression,789,H3K9me3-H3K27me3,,52.2,0.5107,49.4,0.5044,0.5131,0.4754,0.0577,0.1028,0.08
RandomForest,789,H3K9me3-H3K27me3,,53.3,0.5288,51.3,0.5415,0.5358,0.6176,0.0835,0.1471,0.114
SVM_Linear,789,H3K9me3-H3K27me3,,52.8,0.5101,49.8,0.508,0.5175,0.5094,0.0537,0.0971,0.071
DirectRanker,1011,H3K27ac-H3K27me3,72,69.4,0.77,74.2,0.8178,0.7972,0.7163,0.8048,0.758,0.874
LogisticRegression,1011,H3K27ac-H3K27me3,,68.5,0.7443,71.6,0.7794,0.7379,0.7523,0.6474,0.6959,0.764
RandomForest,1011,H3K27ac-H3K27me3,,70.1,0.7935,74.0,0.8274,0.8249,0.7725,0.6833,0.7252,0.787
SVM_Linear,1011,H3K27ac-H3K27me3,,67.9,0.7512,71.7,0.7872,0.7583,0.7626,0.6335,0.6921,0.752
DirectRanker,123,H3K27ac-H3K27me3,100,73.1,0.83,71.2,0.8192,0.8122,0.6821,0.7764,0.7262,0.876
LogisticRegression,123,H3K27ac-H3K27me3,,73.1,0.7787,72.8,0.7912,0.778,0.7632,0.6484,0.7011,0.742
RandomForest,123,H3K27ac-H3K27me3,,74.0,0.835,74.2,0.8242,0.8181,0.7786,0.6646,0.7171,0.791
SVM_Linear,123,H3K27ac-H3K27me3,,72.3,0.7808,72.8,0.7921,0.7757,0.7644,0.6463,0.7004,0.743
DirectRanker,42,H3K27ac-H3K27me3,45,74.3,0.82,74.9,0.8369,0.8214,0.7018,0.8316,0.7612,0.881
LogisticRegression,42,H3K27ac-H3K27me3,,74.1,0.8037,74.6,0.8166,0.7876,0.7597,0.6902,0.7233,0.77
RandomForest,42,H3K27ac-H3K27me3,,76.6,0.8382,78.0,0.8576,0.8394,0.8042,0.7173,0.7582,0.79
SVM_Linear,42,H3K27ac-H3K27me3,,74.1,0.8077,74.6,0.8186,0.7935,0.7646,0.6819,0.7209,0.765
DirectRanker,456,H3K27ac-H3K27me3,100,74.2,0.84,71.7,0.8151,0.8018,0.6835,0.7778,0.7276,0.877
LogisticRegression,456,H3K27ac-H3K27me3,,74.8,0.8071,72.2,0.7719,0.7545,0.75,0.642,0.6918,0.769
RandomForest,456,H3K27ac-H3K27me3,,75.8,0.8331,74.5,0.8177,0.7991,0.773,0.6728,0.7195,0.798
SVM_Linear,456,H3K27ac-H3K27me3,,74.2,0.8097,71.8,0.7739,0.7638,0.7464,0.6358,0.6867,0.772
DirectRanker,789,H3K27ac-H3K27me3,100,69.7,0.79,73.6,0.822,0.8023,0.7177,0.7833,0.749,0.877
LogisticRegression,789,H3K27ac-H3K27me3,,70.3,0.7614,71.5,0.7884,0.7677,0.762,0.6302,0.6899,0.776
RandomForest,789,H3K27ac-H3K27me3,,71.8,0.8009,74.4,0.8307,0.821,0.7906,0.668,0.7241,0.774
SVM_Linear,789,H3K27ac-H3K27me3,,71.0,0.7614,71.8,0.7923,0.7708,0.7637,0.6362,0.6941,0.768
DirectRanker,1011,H3K4me3-H3K9ac-H3K9me3,16,72.1,0.79,72.3,0.8113,0.7957,0.7079,0.7629,0.7344,0.907
LogisticRegression,1011,H3K4me3-H3K9ac-H3K9me3,,69.3,0.7497,72.2,0.7919,0.7721,0.7569,0.6574,0.7036,0.737
RandomForest,1011,H3K4me3-H3K9ac-H3K9me3,,71.7,0.8029,74.2,0.8252,0.7897,0.776,0.6833,0.7267,0.793
SVM_Linear,1011,H3K4me3-H3K9ac-H3K9me3,,68.7,0.7428,72.2,0.7891,0.7688,0.7667,0.6414,0.6985,0.746
DirectRanker,123,H3K4me3-H3K9ac-H3K9me3,31,74.6,0.84,73.3,0.8196,0.8055,0.7095,0.7744,0.7405,0.91
LogisticRegression,123,H3K4me3-H3K9ac-H3K9me3,,73.9,0.8015,70.5,0.7768,0.7605,0.7254,0.6443,0.6825,0.772
RandomForest,123,H3K4me3-H3K9ac-H3K9me3,,76.5,0.847,74.8,0.8335,0.8295,0.7752,0.687,0.7284,0.818
SVM_Linear,123,H3K4me3-H3K9ac-H3K9me3,,73.1,0.7997,70.5,0.7728,0.7437,0.7307,0.6341,0.679,0.752
DirectRanker,42,H3K4me3-H3K9ac-H3K9me3,55,73.7,0.83,72.6,0.8271,0.8189,0.6885,0.7859,0.734,0.909
LogisticRegression,42,H3K4me3-H3K9ac-H3K9me3,,72.8,0.7812,73.5,0.7964,0.7701,0.7338,0.7048,0.719,0.739
RandomForest,42,H3K4me3-H3K9ac-H3K9me3,,74.8,0.8249,75.6,0.8392,0.823,0.7639,0.7131,0.7376,0.823
SVM_Linear,42,H3K4me3-H3K9ac-H3K9me3,,71.3,0.7689,72.3,0.7859,0.755,0.7208,0.6923,0.7063,0.744
DirectRanker,456,H3K4me3-H3K9ac-H3K9me3,96,75.5,0.85,72.4,0.8127,0.8055,0.6974,0.7634,0.7289,0.904
LogisticRegression,456,H3K4me3-H3K9ac-H3K9me3,,74.3,0.8164,70.8,0.7634,0.727,0.7225,0.6481,0.6833,0.771
RandomForest,456,H3K4me3-H3K9ac-H3K9me3,,76.9,0.8537,75.0,0.817,0.7927,0.7599,0.7099,0.734,0.815
SVM_Linear,456,H3K4me3-H3K9ac-H3K9me3,,73.8,0.8106,71.1,0.764,0.7256,0.7264,0.6502,0.6862,0.77
DirectRanker,789,H3K4me3-H3K9ac-H3K9me3,55,71.1,0.8,73.7,0.8234,0.8058,0.7158,0.7913,0.7517,0.893
LogisticRegression,789,H3K4me3-H3K9ac-H3K9me3,,69.4,0.7462,70.8,0.7763,0.7525,0.7494,0.6302,0.6847,0.755
RandomForest,789,H3K4me3-H3K9ac-H3K9me3,,71.5,0.796,74.8,0.8313,0.8245,0.7953,0.672,0.7284,0.817
SVM_Linear,789,H3K4me3-H3K9ac-H3K9me3,,69.3,0.7469,71.1,0.7709,0.7494,0.7572,0.6262,0.6855,0.746
DirectRanker,1011,H3K4me3-H3K9ac-H3K27ac,18,72.0,0.79,73.1,0.8176,0.8003,0.7211,0.757,0.7386,0.914
LogisticRegression,1011,H3K4me3-H3K9ac-H3K27ac,,69.1,0.7588,73.2,0.7959,0.7691,0.7566,0.6873,0.7203,0.741
RandomForest,1011,H3K4me3-H3K9ac-H3K27ac,,70.9,0.8027,75.6,0.8366,0.8157,0.7892,0.7012,0.7426,0.825
SVM_Linear,1011,H3K4me3-H3K9ac-H3K27ac,,70.0,0.7616,72.7,0.7984,0.773,0.7562,0.6733,0.7123,0.74
DirectRanker,123,H3K4me3-H3K9ac-H3K27ac,38,74.6,0.84,73.1,0.8275,0.817,0.7061,0.7764,0.7396,0.915
LogisticRegression,123,H3K4me3-H3K9ac-H3K27ac,,74.5,0.8037,72.3,0.7969,0.7866,0.7394,0.6748,0.7056,0.757
RandomForest,123,H3K4me3-H3K9ac-H3K27ac,,77.4,0.8574,76.4,0.8398,0.8434,0.7883,0.7114,0.7479,0.854
SVM_Linear,123,H3K4me3-H3K9ac-H3K27ac,,74.2,0.8046,72.9,0.7987,0.7892,0.7483,0.6768,0.7108,0.746
DirectRanker,42,H3K4me3-H3K9ac-H3K27ac,37,75.6,0.84,74.5,0.844,0.8348,0.7077,0.8004,0.7512,0.914
LogisticRegression,42,H3K4me3-H3K9ac-H3K27ac,,74.4,0.8027,76.4,0.828,0.8054,0.7704,0.7256,0.7473,0.763
RandomForest,42,H3K4me3-H3K9ac-H3K27ac,,76.2,0.8462,77.7,0.8582,0.8459,0.7829,0.7422,0.762,0.841
SVM_Linear,42,H3K4me3-H3K9ac-H3K27ac,,74.4,0.8026,76.6,0.8306,0.8077,0.7763,0.7214,0.7478,0.761
DirectRanker,456,H3K4me3-H3K9ac-H3K27ac,52,75.0,0.85,73.0,0.8192,0.8095,0.7015,0.7737,0.7358,0.9
LogisticRegression,456,H3K4me3-H3K9ac-H3K27ac,,75.2,0.8235,73.7,0.7887,0.7716,0.7563,0.677,0.7144,0.773
RandomForest,456,H3K4me3-H3K9ac-H3K27ac,,77.7,0.855,75.5,0.8306,0.8052,0.7672,0.7119,0.7385,0.83
SVM_Linear,456,H3K4me3-H3K9ac-H3K27ac,,75.2,0.824,73.9,0.7872,0.7672,0.761,0.6749,0.7154,0.76
DirectRanker,789,H3K4me3-H3K9ac-H3K27ac,89,72.2,0.81,75.2,0.8378,0.8199,0.7339,0.7952,0.7634,0.903
LogisticRegression,789,H3K4me3-H3K9ac-H3K27ac,,71.7,0.7652,71.7,0.7905,0.7715,0.7582,0.6421,0.6954,0.747
RandomForest,789,H3K4me3-H3K9ac-H3K27ac,,74.0,0.8128,75.6,0.8437,0.837,0.8005,0.6859,0.7388,0.817
SVM_Linear,789,H3K4me3-H3K9ac-H3K27ac,,71.5,0.7663,71.7,0.7933,0.7746,0.7619,0.6362,0.6934,0.744
DirectRanker,1011,H3K4me3-H3K9ac-H3K27me3,87,71.5,0.79,72.9,0.8175,0.7986,0.7127,0.7709,0.7407,0.901
LogisticRegression,1011,H3K4me3-H3K9ac-H3K27me3,,69.5,0.7485,71.3,0.7874,0.7517,0.7494,0.6434,0.6924,0.751
RandomForest,1011,H3K4me3-H3K9ac-H3K27me3,,71.5,0.8009,73.1,0.8219,0.7932,0.763,0.6733,0.7153,0.803
SVM_Linear,1011,H3K4me3-H3K9ac-H3K27me3,,70.0,0.7569,72.2,0.7933,0.7728,0.7642,0.6454,0.6998,0.752
DirectRanker,123,H3K4me3-H3K9ac-H3K27me3,24,75.2,0.84,73.0,0.8156,0.7989,0.7079,0.7683,0.7368,0.908
LogisticRegression,123,H3K4me3-H3K9ac-H3K27me3,,74.3,0.8039,72.0,0.792,0.7775,0.7387,0.6667,0.7009,0.78
RandomForest,123,H3K4me3-H3K9ac-H3K27me3,,76.1,0.8429,74.7,0.8311,0.8275,0.7786,0.6789,0.7253,0.807
SVM_Linear,123,H3K4me3-H3K9ac-H3K27me3,,74.6,0.8099,72.4,0.7942,0.777,0.7455,0.6667,0.7039,0.774
DirectRanker,42,H3K4me3-H3K9ac-H3K27me3,33,74.0,0.83,72.7,0.829,0.8196,0.6884,0.79,0.7357,0.904
LogisticRegression,42,H3K4me3-H3K9ac-H3K27me3,,72.7,0.7942,74.2,0.8044,0.7781,0.7494,0.6965,0.722,0.769
RandomForest,42,H3K4me3-H3K9ac-H3K27me3,,74.9,0.8274,75.3,0.8373,0.8236,0.7623,0.7069,0.7335,0.805
SVM_Linear,42,H3K4me3-H3K9ac-H3K27me3,,73.7,0.7978,74.0,0.8077,0.782,0.7429,0.7027,0.7222,0.762
DirectRanker,456,H3K4me3-H3K9ac-H3K27me3,100,74.7,0.84,72.2,0.8124,0.8025,0.6891,0.7798,0.7317,0.886
LogisticRegression,456,H3K4me3-H3K9ac-H3K27me3,,75.7,0.8205,72.6,0.7739,0.7524,0.7585,0.6399,0.6942,0.766
RandomForest,456,H3K4me3-H3K9ac-H3K27me3,,76.5,0.8491,74.7,0.815,0.7929,0.7606,0.6996,0.7288,0.806
SVM_Linear,456,H3K4me3-H3K9ac-H3K27me3,,75.2,0.8246,72.0,0.7758,0.7616,0.7512,0.6337,0.6875,0.764
DirectRanker,789,H3K4me3-H3K9ac-H3K27me3,84,71.2,0.8,73.5,0.8246,0.8086,0.7164,0.7833,0.7483,0.893
LogisticRegression,789,H3K4me3-H3K9ac-H3K27me3,,70.0,0.7522,71.1,0.7744,0.7528,0.761,0.6203,0.6835,0.763
RandomForest,789,H3K4me3-H3K9ac-H3K27me3,,71.8,0.7985,74.6,0.8336,0.8217,0.7916,0.672,0.7269,0.809
SVM_Linear,789,H3K4me3-H3K9ac-H3K27me3,,69.8,0.7528,71.3,0.7796,0.7573,0.766,0.6183,0.6843,0.752
DirectRanker,1011,H3K4me3-H3K9me3-H3K27ac,69,71.3,0.79,73.3,0.8263,0.8054,0.7213,0.7629,0.7415,0.926
LogisticRegression,1011,H3K4me3-H3K9me3-H3K27ac,,69.8,0.7524,73.5,0.7989,0.7772,0.7505,0.7072,0.7282,0.751
RandomForest,1011,H3K4me3-H3K9me3-H3K27ac,,71.9,0.8006,74.9,0.8328,0.8176,0.7746,0.7052,0.7383,0.819
SVM_Linear,1011,H3K4me3-H3K9me3-H3K27ac,,68.3,0.7457,72.4,0.7926,0.7749,0.7415,0.6912,0.7155,0.746
DirectRanker,123,H3K4me3-H3K9me3-H3K27ac,31,74.3,0.84,73.7,0.8271,0.8137,0.7116,0.7825,0.7454,0.924
LogisticRegression,123,H3K4me3-H3K9me3-H3K27ac,,73.2,0.7921,72.2,0.7879,0.7808,0.7454,0.6606,0.7004,0.776
RandomForest,123,H3K4me3-H3K9me3-H3K27ac,,77.4,0.8539,76.3,0.8334,0.8296,0.7904,0.7053,0.7454,0.851
SVM_Linear,123,H3K4me3-H3K9me3-H3K27ac,,72.7,0.79,71.1,0.7843,0.7655,0.7366,0.6423,0.6862,0.747
DirectRanker,42,H3K4me3-H3K9me3-H3K27ac,26,74.9,0.84,75.1,0.8408,0.8318,0.7172,0.7963,0.7547,0.929
LogisticRegression,42,H3K4me3-H3K9me3-H3K27ac,,74.1,0.7972,74.8,0.8123,0.7936,0.7431,0.7277,0.7353,0.75
RandomForest,42,H3K4me3-H3K9me3-H3K27ac,,75.9,0.8446,77.1,0.8539,0.838,0.7788,0.7318,0.7546,0.843
SVM_Linear,42,H3K4me3-H3K9me3-H3K27ac,,72.9,0.7844,73.6,0.8006,0.7662,0.7333,0.7089,0.7209,0.747
DirectRanker,456,H3K4me3-H3K9me3-H3K27ac,100,75.0,0.85,73.5,0.8231,0.8152,0.7081,0.7737,0.7394,0.919
LogisticRegression,456,H3K4me3-H3K9me3-H3K27ac,,75.1,0.8134,71.9,0.7738,0.7383,0.7243,0.6811,0.702,0.785
RandomForest,456,H3K4me3-H3K9me3-H3K27ac,,76.9,0.8522,76.0,0.8325,0.8027,0.7758,0.7119,0.7425,0.843
SVM_Linear,456,H3K4me3-H3K9me3-H3K27ac,,74.6,0.8073,72.3,0.7715,0.7357,0.7287,0.6852,0.7063,0.778
DirectRanker,789,H3K4me3-H3K9me3-H3K27ac,76,72.5,0.81,74.3,0.8319,0.8186,0.7303,0.7753,0.7522,0.914
LogisticRegression,789,H3K4me3-H3K9me3-H3K27ac,,70.2,0.7587,72.0,0.7922,0.7762,0.7528,0.66,0.7034,0.755
RandomForest,789,H3K4me3-H3K9me3-H3K27ac,,73.1,0.8084,76.3,0.8407,0.835,0.7995,0.7058,0.7497,0.828
SVM_Linear,789,H3K4me3-H3K9me3-H3K27ac,,70.2,0.7611,71.1,0.7854,0.7731,0.7465,0.6441,0.6916,0.749
DirectRanker,1011,H3K4me3-H3K9me3-H3K27me3,75,71.8,0.79,71.5,0.8098,0.7943,0.7036,0.747,0.7246,0.911
LogisticRegression,1011,H3K4me3-H3K9me3-H3K27me3,,68.8,0.7415,71.6,0.7877,0.7577,0.737,0.6753,0.7048,0.741
RandomForest,1011,H3K4me3-H3K9me3-H3K27me3,,70.3,0.7864,73.4,0.8138,0.7992,0.7622,0.6833,0.7206,0.794
SVM_Linear,1011,H3K4me3-H3K9me3-H3K27me3,,68.9,0.746,71.7,0.7921,0.7698,0.7472,0.6594,0.7005,0.737
DirectRanker,123,H3K4me3-H3K9me3-H3K27me3,29,73.5,0.83,72.0,0.8126,0.7894,0.697,0.7622,0.7282,0.91
LogisticRegression,123,H3K4me3-H3K9me3-H3K27me3,,71.8,0.7916,71.6,0.7718,0.7593,0.7419,0.6484,0.692,0.778
RandomForest,123,H3K4me3-H3K9me3-H3K27me3,,74.6,0.8349,73.3,0.8085,0.8013,0.7622,0.6646,0.7101,0.804
SVM_Linear,123,H3K4me3-H3K9me3-H3K27me3,,71.2,0.7907,70.2,0.7664,0.7432,0.7277,0.6301,0.6754,0.777
DirectRanker,42,H3K4me3-H3K9me3-H3K27me3,80,73.4,0.83,72.0,0.8206,0.8146,0.6844,0.7755,0.7271,0.917
LogisticRegression,42,H3K4me3-H3K9me3-H3K27me3,,73.1,0.7836,73.2,0.7828,0.7586,0.7271,0.7089,0.7179,0.777
RandomForest,42,H3K4me3-H3K9me3-H3K27me3,,74.7,0.8179,74.9,0.8229,0.8057,0.7522,0.7131,0.7321,0.798
SVM_Linear,42,H3K4me3-H3K9me3-H3K27me3,,72.7,0.7794,72.0,0.7823,0.7482,0.7161,0.6923,0.704,0.771
DirectRanker,456,H3K4me3-H3K9me3-H3K27me3,100,74.8,0.84,70.3,0.7985,0.7917,0.6747,0.751,0.7108,0.905
LogisticRegression,456,H3K4me3-H3K9me3-H3K27me3,,74.6,0.807,69.3,0.7421,0.7051,0.7057,0.6317,0.6667,0.779
RandomForest,456,H3K4me3-H3K9me3-H3K27me3,,75.7,0.8395,73.1,0.8038,0.7682,0.7438,0.6811,0.7111,0.812
SVM_Linear,456,H3K4me3-H3K9me3-H3K27me3,,74.3,0.8084,69.0,0.7499,0.7144,0.7037,0.6255,0.6623,0.776
DirectRanker,789,H3K4me3-H3K9me3-H3K27me3,79,71.2,0.8,71.6,0.8112,0.8015,0.7002,0.7614,0.7295,0.894
LogisticRegression,789,H3K4me3-H3K9me3-H3K27me3,,68.8,0.7439,69.6,0.7671,0.7452,0.733,0.6223,0.6731,0.759
RandomForest,789,H3K4me3-H3K9me3-H3K27me3,,71.0,0.7883,73.4,0.8174,0.8174,0.7737,0.666,0.7158,0.787
SVM_Linear,789,H3K4me3-H3K9me3-H3K27me3,,68.7,0.7443,69.1,0.7633,0.7454,0.7266,0.6183,0.6681,0.755
DirectRanker,1011,H3K4me3-H3K27ac-H3K27me3,21,71.1,0.78,74.0,0.8207,0.8027,0.7283,0.7689,0.7481,0.921
LogisticRegression,1011,H3K4me3-H3K27ac-H3K27me3,,69.6,0.7503,72.7,0.7882,0.7516,0.7462,0.6912,0.7177,0.761
RandomForest,1011,H3K4me3-H3K27ac-H3K27me3,,71.8,0.7996,74.2,0.8322,0.8176,0.7664,0.6992,0.7312,0.821
SVM_Linear,1011,H3K4me3-H3K27ac-H3K27me3,,69.5,0.7577,72.3,0.7959,0.7738,0.7462,0.6793,0.7112,0.754
DirectRanker,123,H3K4me3-H3K27ac-H3K27me3,44,75.4,0.84,73.6,0.8325,0.8234,0.7127,0.7764,0.7432,0.923
LogisticRegression,123,H3K4me3-H3K27ac-H3K27me3,,73.0,0.7921,73.2,0.8017,0.7964,0.7545,0.6748,0.7124,0.778
RandomForest,123,H3K4me3-H3K27ac-H3K27me3,,77.0,0.8525,76.3,0.8353,0.8345,0.7931,0.7012,0.7443,0.845
SVM_Linear,123,H3K4me3-H3K27ac-H3K27me3,,72.5,0.795,73.4,0.8028,0.7963,0.7616,0.6687,0.7121,0.773
DirectRanker,42,H3K4me3-H3K27ac-H3K27me3,93,76.2,0.84,74.2,0.8447,0.8358,0.7069,0.7921,0.7471,0.925
LogisticRegression,42,H3K4me3-H3K27ac-H3K27me3,,74.1,0.8115,75.7,0.8197,0.7991,0.761,0.7214,0.7407,0.773
RandomForest,42,H3K4me3-H3K27ac-H3K27me3,,76.1,0.8452,76.9,0.8533,0.841,0.7694,0.7422,0.7556,0.848
SVM_Linear,42,H3K4me3-H3K27ac-H3K27me3,,74.5,0.8142,75.4,0.8224,0.803,0.7594,0.7152,0.7366,0.764
DirectRanker,456,H3K4me3-H3K27ac-H3K27me3,100,74.2,0.85,72.8,0.8186,0.8097,0.7019,0.7654,0.7323,0.905
LogisticRegression,456,H3K4me3-H3K27ac-H3K27me3,,76.1,0.8221,72.4,0.778,0.7647,0.7419,0.6626,0.7,0.786
RandomForest,456,H3K4me3-H3K27ac-H3K27me3,,75.7,0.8519,75.3,0.8315,0.7983,0.7685,0.7037,0.7347,0.835
SVM_Linear,456,H3K4me3-H3K27ac-H3K27me3,,75.6,0.8237,71.8,0.7805,0.7733,0.7406,0.6461,0.6901,0.773
DirectRanker,789,H3K4me3-H3K27ac-H3K27me3,87,72.2,0.81,74.2,0.8326,0.8206,0.7281,0.7773,0.7519,0.913
LogisticRegression,789,H3K4me3-H3K27ac-H3K27me3,,71.3,0.7635,72.6,0.7937,0.7729,0.7657,0.6561,0.7066,0.762
RandomForest,789,H3K4me3-H3K27ac-H3K27me3,,74.2,0.8095,75.2,0.8399,0.8324,0.7827,0.7018,0.74,0.832
